order_id,customer_id,order_date,total_amount
8331,3938,2024-02-15,948.83
8332,3155,2023-05-27,652.94
8333,2898,2025-06-07,305.92
8334,119,2022-10-04,680.22
8335,1640,2025-05-28,497.09
8336,3356,2024-07-20,70.66
8337,3529,2025-05-10,523.88
8338,3069,2025-03-15,305.38
8339,4936,2023-10-24,519.76
8340,3658,2022-11-19,888.59
8341,2569,2022-11-29,674.69
8342,4785,2025-03-13,836.75
8343,1976,2023-08-13,276.42
8344,1647,2024-10-29,37.01
8345,2564,2024-04-15,393.82
8346,4718,2025-06-07,926.6
8347,4254,2022-12-26,200.35
8348,4208,2022-12-19,710.45
8349,4519,2024-05-15,549.04
8350,4054,2025-05-05,876.9
8351,1739,2022-11-21,680.89
8352,832,2023-10-02,570.38
8353,2779,2022-10-11,776.18
8354,4290,2024-10-04,12.32
8355,2793,2023-03-12,669.61
8356,4436,2022-12-19,406.35
8357,2335,2024-05-03,668.02
8358,1057,2023-03-16,921.97
8359,3939,2025-06-08,428.16
8360,2217,2025-06-24,368.04
8361,1897,2024-02-22,256.83
8362,4474,2023-10-06,966.29
8363,3854,2024-11-20,100.68
8364,1490,2024-04-29,147.75
8365,338,2025-07-05,7.28
8366,2753,2024-03-22,604.24
8367,1042,2025-06-18,623.67
8368,4658,2024-02-11,171.49
8369,3416,2024-12-07,212.45
8370,930,2025-06-05,486.59
8371,3736,2024-10-10,700.81
8372,1670,2023-02-13,19.83
8373,188,2025-01-23,604.59
8374,1819,2025-05-18,278.77
8375,2535,2024-08-07,908.31
8376,532,2024-05-08,147.9
8377,1518,2022-09-25,100.39
8378,2006,2025-02-12,899.13
8379,2753,2025-06-14,701.49
8380,998,2025-08-27,575.59
8381,2225,2024-02-22,856.56
8382,4425,2022-10-21,295.0
8383,4759,2024-09-03,67.08
8384,1833,2025-08-18,666.09
8385,4985,2022-10-11,445.79
8386,1053,2023-10-03,257.21
8387,115,2025-03-08,781.57
8388,4398,2023-03-06,68.03
8389,1323,2024-10-02,486.45
8390,1188,2023-09-22,609.53
8391,1085,2024-03-13,706.78
8392,4337,2025-04-08,514.03
8393,4,2023-01-27,869.89
8394,3757,2024-07-11,628.81
8395,3758,2025-01-15,766.08
8396,3700,2024-10-25,217.68
8397,3876,2025-03-04,329.89
8398,3263,2024-08-08,574.51
8399,1243,2023-03-03,705.02
8400,3269,2024-09-10,627.77
8401,920,2023-12-18,803.68
8402,4841,2025-09-06,157.14
8403,2101,2025-05-03,225.55
8404,3064,2025-06-08,672.55
8405,144,2023-09-03,219.25
8406,4794,2025-07-11,420.94
8407,3194,2022-10-24,37.3
8408,749,2025-04-23,211.01
8409,2440,2023-03-25,521.55
8410,2109,2023-06-17,587.46
8411,2412,2025-05-06,488.05
8412,859,2025-04-30,12.16
8413,2228,2023-12-27,933.78
8414,1169,2023-03-23,290.55
8415,1642,2023-01-31,752.28
8416,3994,2025-08-25,582.75
8417,4948,2023-06-01,851.14
8418,1692,2023-12-27,693.89
8419,1327,2023-02-24,497.21
8420,2803,2025-01-29,608.57
8421,3164,2025-09-02,564.02
8422,27,2025-02-22,937.3
8423,1137,2024-12-19,299.12
8424,1565,2025-08-13,980.6
8425,2500,2023-10-20,776.12
8426,3032,2024-07-24,234.79
8427,4098,2024-06-29,641.0
8428,3862,2023-09-02,884.55
8429,2862,2025-01-06,708.29
8430,857,2024-01-12,337.44
8431,2287,2025-01-09,777.33
8432,709,2025-01-01,122.67
8433,4023,2024-05-13,674.71
8434,3247,2024-02-22,322.33
8435,3160,2025-03-24,497.29
8436,3062,2024-06-11,475.84
8437,510,2024-11-03,926.4
8438,4127,2022-11-06,576.12
8439,871,2024-03-07,533.4
8440,2211,2023-10-05,340.01
8441,701,2023-05-28,848.91
8442,61,2023-07-27,510.75
8443,3698,2024-01-16,413.64
8444,2410,2023-08-09,41.61
8445,2225,2024-12-23,810.67
8446,1273,2024-12-03,819.41
8447,1167,2024-12-12,856.59
8448,811,2025-03-10,614.72
8449,2944,2024-05-19,950.37
8450,2652,2024-07-25,634.35
8451,640,2023-01-06,934.03
8452,1789,2024-08-31,139.76
8453,1912,2024-05-16,35.43
8454,3174,2024-10-15,102.14
8455,4764,2025-01-22,199.64
8456,4895,2025-04-17,300.93
8457,1970,2024-02-17,612.61
8458,277,2025-05-10,297.52
8459,2862,2024-09-24,472.65
8460,1362,2024-11-22,762.06
8461,4494,2022-11-17,132.48
8462,1622,2023-07-06,319.82
8463,3804,2022-11-17,192.09
8464,93,2023-05-17,657.15
8465,4294,2025-06-17,501.54
8466,3129,2024-10-09,90.11
8467,4080,2024-11-30,162.22
8468,4707,2023-04-16,620.82
8469,663,2023-08-20,785.14
8470,4821,2024-05-12,516.26
8471,159,2024-05-10,544.79
8472,4592,2024-02-18,553.86
8473,3408,2024-11-05,166.41
8474,856,2023-03-23,526.0
8475,3738,2023-09-29,843.63
8476,3083,2024-12-16,247.84
8477,4780,2023-01-22,331.43
8478,4339,2023-05-24,132.99
8479,3892,2025-04-11,235.94
8480,4696,2024-06-08,650.38
8481,4565,2025-08-20,890.29
8482,3466,2024-02-24,671.76
8483,4171,2025-06-30,865.5
8484,3980,2025-08-28,302.35
8485,4239,2023-01-28,771.32
8486,4485,2024-01-24,770.03
8487,3013,2023-11-06,444.41
8488,3968,2024-10-18,909.63
8489,1845,2025-02-13,196.58
8490,2205,2023-08-23,924.86
8491,3054,2023-09-12,473.24
8492,4503,2024-03-30,418.76
8493,1416,2022-11-13,586.32
8494,3275,2023-01-25,496.55
8495,4978,2024-10-28,489.59
8496,714,2023-11-16,798.3
8497,2574,2023-10-29,903.93
8498,1491,2025-05-05,502.04
8499,1436,2024-07-02,234.54
8500,2715,2022-11-24,732.6
8501,3027,2025-07-04,94.7
8502,4204,2023-06-21,707.85
8503,602,2023-08-27,910.18
8504,1406,2024-11-13,366.06
8505,4142,2025-02-23,266.9
8506,4201,2023-01-26,639.5
8507,1094,2024-10-18,733.71
8508,301,2025-03-05,652.04
8509,1553,2024-09-15,320.34
8510,4000,2023-07-23,544.86
8511,4731,2022-11-11,708.87
8512,1517,2022-09-14,871.09
8513,2719,2023-09-01,325.34
8514,4159,2024-10-20,316.19
8515,599,2022-12-27,967.82
8516,2985,2023-09-17,146.25
8517,370,2024-02-25,71.57
8518,3101,2025-01-28,61.8
8519,513,2024-12-26,293.9
8520,4491,2023-03-30,382.22
8521,2648,2025-08-11,495.43
8522,499,2023-08-27,200.15
8523,4317,2023-05-11,318.85
8524,3571,2023-02-11,700.94
8525,4334,2022-10-27,99.84
8526,4953,2025-01-01,65.83
8527,369,2023-12-09,32.58
8528,428,2025-04-30,375.08
8529,4483,2024-01-28,637.04
8530,1199,2022-11-04,483.0
8531,3610,2023-10-01,82.52
8532,3056,2023-08-26,179.72
8533,341,2024-08-01,13.75
8534,969,2025-03-14,675.43
8535,2569,2023-12-22,258.08
8536,2680,2024-08-30,706.68
8537,2323,2023-01-09,356.66
8538,2011,2025-09-01,147.2
8539,969,2022-12-29,911.84
8540,4815,2024-11-11,41.17
8541,327,2023-12-14,311.79
8542,657,2023-12-12,57.39
8543,1295,2023-11-22,784.65
8544,3777,2023-08-19,679.19
8545,3649,2023-11-20,104.71
8546,74,2023-05-14,568.36
8547,337,2023-10-20,782.21
8548,34,2023-11-02,724.58
8549,953,2023-05-16,657.07
8550,271,2023-05-23,747.84
8551,4830,2024-02-17,439.95
8552,3121,2023-05-10,945.15
8553,3234,2023-09-16,829.5
8554,4367,2025-02-01,601.1
8555,4634,2023-01-12,904.41
8556,1813,2024-10-15,410.94
8557,3306,2024-05-07,948.82
8558,667,2023-09-25,101.45
8559,2331,2024-06-08,677.73
8560,1758,2023-07-11,413.51
8561,2926,2024-04-05,334.16
8562,2999,2024-11-29,445.39
8563,4005,2024-10-09,355.81
8564,4594,2025-05-28,237.75
8565,3209,2025-07-27,174.67
8566,315,2023-10-31,53.9
8567,1274,2023-01-10,69.8
8568,4977,2024-05-27,847.5
8569,3151,2025-03-11,354.84
8570,4124,2023-07-31,543.69
8571,124,2025-05-07,662.36
8572,2004,2023-05-08,444.81
8573,2096,2023-11-06,913.23
8574,1510,2023-09-02,84.49
8575,3912,2024-02-10,62.01
8576,3730,2022-10-05,398.01
8577,4733,2024-12-11,165.53
8578,54,2024-06-02,929.81
8579,3617,2024-05-04,695.33
8580,4774,2024-07-12,153.53
8581,2174,2024-04-01,997.46
8582,2245,2024-11-24,30.74
8583,4063,2024-06-05,615.03
8584,2766,2023-03-03,160.02
8585,4359,2023-06-06,154.23
8586,3991,2023-06-22,838.44
8587,169,2024-08-24,646.88
8588,3973,2025-09-02,83.21
8589,2711,2022-12-01,588.1
8590,2945,2024-04-29,95.24
8591,2037,2024-05-23,899.27
8592,2662,2025-03-05,428.57
8593,183,2023-10-16,636.65
8594,73,2025-02-12,863.89
8595,1808,2025-03-21,590.98
8596,3000,2024-02-08,575.67
8597,3628,2025-08-05,81.79
8598,2012,2024-06-01,274.64
8599,2980,2022-11-11,328.13
8600,4288,2024-11-01,726.46
8601,1721,2025-05-21,881.32
8602,1351,2025-06-30,404.81
8603,2162,2025-04-20,959.03
8604,677,2024-08-18,410.43
8605,175,2024-03-14,957.36
8606,2214,2025-04-22,274.13
8607,316,2024-03-30,648.76
8608,4335,2025-03-07,506.68
8609,188,2025-08-20,943.96
8610,933,2023-05-03,791.08
8611,3702,2024-04-14,576.2
8612,3064,2025-02-13,620.09
8613,2434,2024-05-16,29.28
8614,1657,2023-04-28,640.15
8615,585,2025-06-19,184.47
8616,2125,2025-03-25,86.24
8617,1080,2025-08-27,227.06
8618,2671,2025-09-09,945.84
8619,3842,2024-07-28,681.65
8620,3571,2024-04-19,78.2
8621,2112,2023-12-16,876.78
8622,2420,2024-08-24,780.79
8623,810,2022-12-23,102.6
8624,735,2025-02-04,528.62
8625,4701,2023-11-27,671.83
8626,4859,2022-09-23,341.36
8627,4480,2025-03-15,327.99
8628,2456,2023-01-05,874.0
8629,1988,2023-05-16,696.7
8630,4222,2023-01-24,214.76
8631,3239,2022-12-13,609.37
8632,2319,2023-03-24,98.71
8633,4800,2025-07-06,587.33
8634,3682,2025-02-28,995.06
8635,1772,2024-02-11,314.33
8636,614,2024-08-13,289.9
8637,498,2025-05-02,869.53
8638,397,2025-04-23,885.96
8639,4100,2024-05-13,361.0
8640,1168,2025-04-26,805.36
8641,4945,2023-04-22,98.48
8642,4692,2024-04-07,194.36
8643,1981,2024-08-06,413.66
8644,2443,2023-02-08,537.66
8645,2315,2024-11-09,988.46
8646,379,2023-08-01,332.08
8647,2902,2024-01-10,525.53
8648,621,2022-11-04,889.94
8649,1507,2023-01-06,609.19
8650,2804,2025-06-14,748.89
8651,2781,2023-03-14,690.17
8652,2700,2023-09-16,881.29
8653,2169,2024-03-03,530.52
8654,2605,2023-07-31,958.16
8655,990,2023-09-01,76.02
8656,3759,2024-12-03,46.8
8657,4669,2023-08-22,769.85
8658,2220,2025-04-04,791.47
8659,4068,2025-05-03,936.35
8660,4089,2025-01-07,91.06
8661,3194,2024-11-29,610.99
8662,4229,2023-07-03,993.75
8663,922,2024-08-06,511.03
8664,3080,2023-03-03,16.35
8665,3292,2023-10-26,177.0
8666,2265,2024-02-04,410.86
8667,1181,2024-09-13,134.88
8668,4067,2022-11-11,246.83
8669,3992,2024-09-12,112.09
8670,481,2023-01-20,291.83
8671,3237,2024-08-29,724.94
8672,3886,2025-08-16,679.19
8673,1214,2024-06-23,462.1
8674,1828,2025-06-18,627.52
8675,636,2025-02-06,318.5
8676,1651,2023-08-06,919.75
8677,2873,2024-05-31,529.73
8678,1586,2024-06-30,425.97
8679,1624,2025-07-30,602.25
8680,1820,2022-12-07,369.82
8681,4767,2023-04-27,419.78
8682,2834,2024-01-30,987.74
8683,1244,2023-06-06,167.5
8684,3959,2023-01-06,84.91
8685,4352,2025-02-22,840.94
8686,2566,2024-03-19,473.29
8687,4487,2025-06-12,578.32
8688,3116,2023-05-07,998.4
8689,1235,2024-12-25,632.95
8690,200,2023-01-07,71.34
8691,819,2025-08-31,680.64
8692,1222,2024-10-30,68.66
8693,1409,2023-10-28,94.85
8694,25,2023-11-11,343.36
8695,3021,2024-08-03,364.93
8696,1871,2024-11-17,974.66
8697,117,2025-02-11,867.54
8698,4183,2022-12-04,815.65
8699,3786,2024-09-06,670.93
8700,1158,2024-07-17,880.21
8701,4164,2024-01-11,44.43
8702,2936,2023-05-14,76.73
8703,1221,2023-06-25,758.05
8704,278,2023-02-09,499.28
8705,4273,2024-01-23,6.4
8706,833,2022-10-18,705.95
8707,3515,2023-08-10,590.0
8708,4183,2024-08-23,943.52
8709,4149,2023-08-05,686.82
8710,3443,2023-10-21,791.23
8711,3861,2023-04-02,526.52
8712,3286,2024-03-15,534.82
8713,4194,2025-08-23,559.81
8714,2135,2023-10-18,649.12
8715,3447,2023-08-26,54.3
8716,4867,2023-01-22,141.68
8717,3807,2023-01-04,208.93
8718,3785,2023-08-04,259.72
8719,2697,2023-11-12,352.22
8720,2,2022-11-19,648.17
8721,2558,2023-05-16,190.24
8722,542,2023-01-24,116.5
8723,477,2023-07-11,254.97
8724,1262,2025-04-25,998.87
8725,3811,2022-09-30,562.15
8726,1771,2025-05-02,31.31
8727,1525,2024-05-28,789.46
8728,2073,2023-08-22,362.97
8729,1921,2024-06-24,44.11
8730,3252,2024-02-23,943.82
8731,1710,2023-10-17,573.55
8732,3122,2023-08-26,568.56
8733,2970,2024-09-13,848.24
8734,1536,2023-01-17,824.71
8735,1649,2023-07-18,990.29
8736,3901,2023-11-08,230.09
8737,572,2024-03-19,577.63
8738,4431,2025-02-25,476.39
8739,3143,2024-05-20,321.53
8740,4675,2023-04-17,801.97
8741,2341,2024-05-13,523.09
8742,1305,2024-02-08,983.58
8743,2356,2023-10-20,723.8
8744,4124,2024-06-06,195.57
8745,3783,2024-10-23,668.41
8746,1673,2025-06-26,354.74
8747,316,2022-10-10,935.71
8748,3955,2025-01-23,726.12
8749,1414,2023-04-13,479.2
8750,2948,2024-11-13,414.32
8751,2259,2023-07-21,383.8
8752,572,2023-09-06,513.07
8753,887,2023-09-23,246.58
8754,4996,2023-12-07,191.72
8755,2022,2024-06-16,43.86
8756,916,2024-08-17,253.15
8757,1620,2024-08-31,920.16
8758,4571,2023-02-20,580.06
8759,548,2022-10-31,144.95
8760,77,2025-07-18,263.87
8761,3910,2023-09-24,453.47
8762,3366,2024-01-05,219.12
8763,916,2024-08-31,392.59
8764,3002,2024-06-05,91.1
8765,4792,2024-07-18,885.73
8766,1379,2022-10-19,220.26
8767,4853,2025-03-12,412.08
8768,4752,2024-05-12,715.8
8769,1705,2023-06-29,450.77
8770,413,2024-07-11,443.69
8771,1496,2024-02-07,499.7
8772,2232,2024-11-28,828.74
8773,4618,2023-03-21,144.66
8774,4825,2025-08-24,143.01
8775,3879,2023-02-03,769.43
8776,2536,2024-11-29,976.71
8777,4005,2024-10-18,493.11
8778,2681,2023-03-21,286.45
8779,4007,2023-09-07,117.55
8780,2802,2024-08-13,240.82
8781,2203,2023-06-11,268.77
8782,2605,2024-04-13,964.33
8783,2497,2025-08-27,233.36
8784,2297,2023-08-12,8.67
8785,1409,2023-11-10,431.67
8786,3078,2025-05-18,968.78
8787,3529,2023-12-16,919.32
8788,141,2023-06-04,265.24
8789,4186,2024-11-10,752.8
8790,3201,2023-01-06,575.81
8791,1023,2024-05-17,398.97
8792,1461,2022-11-12,266.49
8793,539,2025-04-27,472.16
8794,2463,2022-10-31,37.18
8795,725,2023-04-22,435.27
8796,3323,2024-09-01,621.24
8797,1536,2023-07-18,813.73
8798,4852,2023-03-13,332.1
8799,2649,2025-03-16,747.16
8800,3075,2023-01-12,13.0
8801,2808,2023-01-28,379.42
8802,4883,2025-02-04,189.7
8803,1782,2023-12-19,478.95
8804,1502,2022-10-18,550.44
8805,4596,2024-03-07,589.59
8806,2300,2023-02-03,873.61
8807,4992,2023-10-06,63.4
8808,4049,2025-02-18,963.39
8809,1333,2023-10-22,49.91
8810,449,2023-01-06,42.48
8811,3776,2025-03-05,668.41
8812,1224,2022-11-30,301.27
8813,2480,2025-06-27,466.31
8814,3701,2024-04-06,71.06
8815,5,2023-11-23,701.62
8816,423,2024-09-01,794.66
8817,3676,2024-08-20,948.25
8818,145,2023-12-13,438.11
8819,1243,2022-11-23,863.29
8820,2288,2024-12-25,292.83
8821,2459,2023-10-01,449.47
8822,2375,2024-06-18,465.58
8823,4822,2023-11-13,167.15
8824,4535,2024-09-02,221.62
8825,2723,2024-05-31,168.4
8826,69,2024-06-10,370.94
8827,887,2024-06-18,196.45
8828,475,2024-05-02,670.48
8829,3871,2024-10-09,916.87
8830,4457,2025-07-22,931.69
8831,2012,2024-02-18,829.55
8832,1213,2023-05-01,880.06
8833,4597,2024-07-21,732.12
8834,2837,2025-02-23,747.0
8835,4469,2022-12-11,582.17
8836,1984,2023-02-08,675.03
8837,1731,2022-09-18,424.17
8838,2250,2023-06-15,800.86
8839,3458,2024-08-13,172.6
8840,112,2025-07-30,192.9
8841,836,2024-02-25,6.02
8842,818,2024-05-09,813.71
8843,2002,2023-12-22,664.11
8844,3231,2023-10-08,806.05
8845,1977,2022-10-03,504.24
8846,3853,2023-07-27,644.55
8847,1802,2024-08-17,726.09
8848,375,2025-04-18,800.03
8849,3716,2025-08-03,696.65
8850,2931,2024-02-22,259.4
8851,3939,2025-01-01,658.89
8852,3830,2025-05-15,580.73
8853,3585,2023-01-13,914.35
8854,3732,2024-04-01,44.38
8855,2399,2024-02-14,789.39
8856,465,2025-06-26,442.46
8857,1397,2024-08-11,709.8
8858,4686,2023-09-28,229.94
8859,1227,2025-03-09,656.71
8860,1183,2024-05-11,485.31
8861,1183,2023-07-12,654.17
8862,3800,2024-04-15,35.89
8863,4178,2024-12-07,984.18
8864,3494,2024-01-01,368.32
8865,1982,2024-07-10,243.73
8866,165,2024-10-25,760.08
8867,2621,2023-05-30,166.28
8868,1771,2025-06-26,357.66
8869,3371,2024-04-20,293.49
8870,876,2025-01-07,933.31
8871,2960,2025-07-10,122.34
8872,3497,2025-08-09,522.54
8873,2348,2024-03-01,577.01
8874,1786,2023-10-25,550.2
8875,3792,2023-12-23,782.08
8876,2932,2025-08-05,100.63
8877,4145,2024-09-25,519.92
8878,401,2022-11-03,182.91
8879,785,2024-07-16,686.88
8880,444,2022-10-21,858.36
8881,1802,2025-03-10,919.49
8882,4605,2025-07-14,149.76
8883,2904,2025-02-11,675.81
8884,4093,2023-08-26,169.13
8885,4075,2024-12-30,7.87
8886,2052,2023-09-06,625.72
8887,2060,2023-07-23,919.37
8888,2548,2025-07-27,910.17
8889,2741,2024-09-11,382.72
8890,730,2024-07-31,484.21
8891,2274,2025-08-28,542.47
8892,4423,2024-01-14,718.94
8893,1644,2022-12-06,891.32
8894,911,2023-10-07,232.39
8895,4981,2025-06-22,528.67
8896,594,2022-12-13,877.78
8897,3690,2023-04-14,105.65
8898,4899,2022-10-16,292.27
8899,3487,2024-06-12,997.61
8900,3257,2023-04-24,50.79
8901,4349,2025-08-10,294.72
8902,4630,2023-03-26,588.1
8903,581,2024-11-13,823.7
8904,4379,2024-11-06,939.58
8905,134,2025-03-27,834.14
8906,563,2025-07-06,218.08
8907,3325,2024-06-01,396.23
8908,2756,2025-01-18,321.43
8909,950,2024-10-30,215.75
8910,2474,2023-11-18,674.05
8911,4944,2024-12-13,919.57
8912,2035,2022-09-29,501.67
8913,2860,2024-08-12,430.91
8914,3,2024-12-28,315.53
8915,12,2025-04-28,775.61
8916,4756,2025-07-29,168.77
8917,3120,2024-10-20,623.42
8918,4239,2023-06-10,727.9
8919,2918,2024-02-10,209.66
8920,148,2025-04-11,44.01
8921,2040,2023-03-26,636.32
8922,1742,2023-08-26,545.25
8923,1000,2023-01-17,679.36
8924,3389,2023-11-28,452.64
8925,1932,2023-10-13,264.06
8926,1580,2024-10-01,812.05
8927,2423,2023-06-30,598.46
8928,3280,2023-02-20,281.69
8929,2499,2024-03-16,780.63
8930,2264,2022-09-17,218.06
8931,4917,2024-03-29,559.97
8932,629,2024-05-05,216.94
8933,2068,2022-11-05,156.42
8934,986,2025-02-16,920.15
8935,3443,2025-04-09,670.45
8936,955,2024-11-14,720.7
8937,2415,2024-06-10,192.47
8938,4770,2022-12-12,387.65
8939,1154,2024-01-28,255.35
8940,2781,2023-03-27,470.89
8941,2803,2022-10-25,346.49
8942,3628,2025-02-26,258.56
8943,459,2023-03-27,303.43
8944,2489,2024-05-04,14.33
8945,2122,2023-05-21,14.37
8946,4644,2023-04-09,359.55
8947,1632,2022-12-20,410.58
8948,963,2024-05-12,231.68
8949,2507,2024-11-26,231.57
8950,1335,2022-12-16,77.29
8951,145,2023-07-11,306.16
8952,1127,2025-06-22,676.62
8953,4038,2022-12-09,969.12
8954,2672,2023-11-02,752.65
8955,3086,2024-10-29,207.98
8956,3636,2024-01-19,979.58
8957,4232,2023-03-07,848.95
8958,2061,2023-06-22,265.61
8959,2356,2024-08-17,781.55
8960,1963,2023-02-08,110.62
8961,3307,2023-04-01,354.12
8962,1730,2023-04-15,945.11
8963,3546,2024-10-05,784.44
8964,3016,2025-06-06,303.13
8965,3351,2023-05-19,613.44
8966,898,2025-03-19,777.93
8967,3693,2023-02-21,242.29
8968,4767,2024-05-28,484.09
8969,1359,2023-04-23,768.74
8970,3917,2025-05-02,696.01
8971,675,2023-06-26,917.35
8972,1628,2024-07-03,883.68
8973,919,2022-11-25,757.35
8974,952,2024-12-12,494.03
8975,1750,2024-08-07,967.99
8976,3242,2025-04-26,819.51
8977,2328,2024-02-15,917.95
8978,2977,2024-01-20,130.16
8979,4767,2024-10-04,394.29
8980,2346,2024-12-01,500.86
8981,2187,2023-04-06,101.69
8982,2438,2024-09-11,94.48
8983,589,2022-11-14,517.63
8984,618,2023-09-28,926.96
8985,1791,2024-09-06,902.91
8986,1201,2022-11-04,307.61
8987,2399,2023-06-17,710.64
8988,2107,2023-10-09,95.67
8989,2024,2024-02-16,419.06
8990,3433,2025-05-02,641.8
8991,2646,2025-06-18,139.7
8992,91,2023-10-03,590.94
8993,4606,2024-07-29,55.75
8994,349,2024-11-06,323.25
8995,3678,2024-02-26,451.7
8996,1125,2024-04-29,585.37
8997,980,2024-07-23,590.88
8998,4431,2023-11-27,230.04
8999,1134,2025-01-03,269.74
9000,4275,2023-07-23,583.53
9001,3648,2024-12-07,143.35
9002,2744,2024-04-12,784.08
9003,911,2023-06-05,648.5
9004,448,2024-11-18,608.45
9005,1971,2024-01-03,574.15
9006,215,2023-09-08,852.72
9007,3059,2023-12-29,413.76
9008,4121,2024-03-28,514.43
9009,4578,2022-10-31,837.48
9010,1079,2025-02-01,202.7
9011,3335,2024-10-20,490.0
9012,3923,2024-01-23,148.46
9013,1213,2024-02-03,944.34
9014,2180,2025-08-09,462.87
9015,1024,2024-01-29,961.47
9016,1261,2024-05-01,222.25
9017,603,2023-02-22,229.92
9018,2097,2024-10-26,315.31
9019,4280,2024-03-20,389.39
9020,1185,2022-12-06,641.23
9021,603,2022-11-20,332.41
9022,3069,2024-03-22,305.81
9023,4067,2025-06-29,598.79
9024,3146,2022-12-09,211.87
9025,2094,2025-04-02,983.35
9026,1721,2025-06-05,973.04
9027,1510,2023-03-29,544.13
9028,1973,2024-09-16,206.07
9029,963,2025-08-24,514.07
9030,1385,2024-01-07,854.19
9031,3489,2022-10-03,104.92
9032,3275,2024-08-06,436.29
9033,4252,2024-11-10,61.89
9034,468,2024-07-02,686.68
9035,3368,2024-05-01,150.78
9036,882,2022-09-13,658.38
9037,223,2023-02-28,207.25
9038,584,2024-11-10,21.22
9039,2541,2025-07-16,197.46
9040,566,2023-06-20,540.01
9041,666,2025-05-29,876.59
9042,4970,2024-12-24,160.89
9043,3884,2022-12-11,310.13
9044,1530,2023-02-23,692.63
9045,1984,2022-09-15,748.11
9046,261,2025-01-07,474.38
9047,1466,2023-11-10,532.58
9048,1205,2023-02-05,533.26
9049,3580,2024-10-23,416.1
9050,3771,2023-12-02,428.26
9051,2861,2024-05-28,972.56
9052,3234,2023-02-20,140.72
9053,735,2024-03-14,167.19
9054,2205,2025-06-25,349.5
9055,2135,2025-07-02,397.63
9056,1697,2025-01-16,767.94
9057,941,2024-02-02,340.85
9058,977,2024-03-07,427.42
9059,1702,2024-10-27,980.2
9060,3352,2024-01-15,684.01
9061,1653,2023-11-08,155.21
9062,833,2024-01-10,317.32
9063,4726,2024-10-12,959.41
9064,4157,2023-06-22,152.3
9065,5000,2024-06-11,143.45
9066,2856,2023-12-21,623.04
9067,1061,2024-02-27,323.23
9068,2192,2023-06-20,472.38
9069,1792,2024-05-09,710.9
9070,4771,2024-04-22,590.89
9071,2673,2022-11-14,297.01
9072,693,2024-11-13,591.43
9073,4226,2024-07-17,37.27
9074,142,2024-06-11,943.18
9075,1940,2024-03-13,368.14
9076,2122,2024-11-11,614.53
9077,1345,2023-11-21,576.58
9078,2522,2024-11-27,456.05
9079,2355,2024-01-12,330.05
9080,3365,2024-10-15,581.3
9081,3222,2022-11-21,134.18
9082,2395,2025-08-31,928.21
9083,2631,2023-12-09,445.02
9084,3696,2023-07-23,306.48
9085,4860,2022-11-20,305.39
9086,860,2022-12-28,416.83
9087,323,2022-12-24,436.87
9088,1573,2023-12-30,340.15
9089,1983,2024-01-04,303.44
9090,3161,2023-10-09,734.94
9091,3595,2025-06-16,449.1
9092,2601,2024-01-16,639.05
9093,614,2023-12-07,52.5
9094,1178,2023-02-22,88.76
9095,3572,2023-01-27,57.03
9096,3598,2024-05-15,603.91
9097,2994,2023-08-19,119.3
9098,1981,2024-03-26,320.66
9099,3371,2022-10-04,829.66
9100,4963,2024-07-26,17.4
9101,1712,2025-07-04,219.92
9102,1070,2024-12-12,970.82
9103,424,2023-10-27,738.87
9104,2901,2024-11-05,760.62
9105,3282,2025-08-14,364.83
9106,1799,2025-09-04,811.53
9107,4317,2024-10-15,706.77
9108,118,2023-07-18,448.32
9109,1510,2025-01-04,452.27
9110,3614,2024-09-02,856.34
9111,2283,2023-09-03,220.86
9112,1234,2025-07-10,811.61
9113,2025,2025-07-18,741.54
9114,1239,2025-06-18,394.73
9115,2074,2024-07-03,551.66
9116,2303,2024-01-19,794.13
9117,2193,2024-12-21,104.79
9118,4833,2025-05-06,922.03
9119,696,2025-01-05,189.94
9120,3480,2023-08-03,220.7
9121,849,2025-04-28,30.89
9122,4680,2024-03-20,200.78
9123,4628,2025-09-08,853.65
9124,2490,2023-11-20,449.44
9125,3776,2022-11-13,437.68
9126,2955,2024-04-30,18.56
9127,951,2024-02-29,71.12
9128,3448,2024-09-16,21.16
9129,3271,2024-10-27,146.45
9130,1848,2024-02-07,818.71
9131,1228,2023-08-13,788.7
9132,974,2024-08-07,798.75
9133,1238,2024-04-01,544.82
9134,3695,2024-12-18,792.5
9135,3484,2023-12-16,901.39
9136,4812,2025-08-01,663.64
9137,377,2023-06-08,791.35
9138,172,2023-03-25,810.49
9139,4928,2023-05-01,523.54
9140,1879,2023-05-19,533.37
9141,4539,2023-10-19,143.29
9142,1372,2025-05-17,159.41
9143,2740,2023-01-24,735.91
9144,2178,2023-03-16,368.0
9145,3510,2023-12-02,711.42
9146,3252,2024-06-10,821.28
9147,2720,2025-03-23,260.78
9148,4076,2024-06-20,996.19
9149,1007,2025-02-09,213.76
9150,2518,2023-05-20,120.96
9151,2180,2023-07-30,340.03
9152,1466,2024-08-16,779.64
9153,3539,2024-11-14,257.6
9154,1488,2022-11-10,465.54
9155,3019,2023-05-25,594.99
9156,4586,2023-06-29,730.54
9157,388,2024-01-14,412.19
9158,583,2023-10-05,359.65
9159,1117,2024-05-11,192.01
9160,3827,2024-03-05,913.9
9161,1635,2023-05-27,661.96
9162,1777,2024-09-24,941.56
