customer_id,join_date,city,postal_code
1465,29/01/2025,Regen,32716
1466,15/10/2022,Heiligenstadt,42535
1467,01/08/2024,Juelich,07978
1468,27/01/2025,Geithain,85949
1469,18/02/2023,Zschopau,87536
1470,21/11/2022,Ahaus,27517
1471,25/08/2023,Neustadtner Waldnaab,11239
1472,06/12/2023,Kitzingen,21445
1473,20/12/2023,Eichstaett,68213
1474,29/09/2023,Rudolstadt,94166
1475,01/01/2024,Guestrow,37386
1476,24/01/2023,Sondershausen,27308
1477,30/04/2023,Potsdam,05327
1478,10/04/2025,Fulda,09374
1479,16/05/2023,Sulzbach-Rosenberg,05116
1480,20/06/2023,Bad Liebenwerda,13363
1481,22/07/2023,Luedenscheid,43517
1482,08/11/2022,Hoyerswerda,99027
1483,22/11/2022,Fuessen,19742
1484,06/02/2023,Brandenburg,17423
1485,22/03/2023,Ebern,34460
1486,14/06/2024,Illertissen,67811
1487,23/01/2025,Jessen,32600
1488,08/05/2025,Wolfratshausen,76363
1489,05/07/2023,Aachen,12540
1490,25/08/2023,Weisswasser,47702
1491,10/01/2023,Miltenberg,08153
1492,17/11/2023,Pirmasens,67894
1493,20/01/2024,Berchtesgaden,36411
1494,26/05/2025,Koblenz,62221
1495,07/10/2024,Keonigs Wusterhausen,34925
1496,03/05/2025,Jueterbog,07938
1497,26/11/2022,Saarlouis,58943
1498,08/01/2025,Angermuende,36512
1499,07/08/2023,Calau,26509
1500,06/08/2024,Kamenz,59143
1501,02/03/2023,Augsburg,75520
1502,21/11/2023,Miltenberg,12993
1503,11/11/2022,Darmstadt,12354
1504,13/05/2023,Tuebingen,42892
1505,13/11/2023,Guestrow,41811
1506,12/04/2025,Diepholz,78855
1507,16/12/2022,Artern,20034
1508,10/12/2024,Wiedenbrueck,25087
1509,25/06/2024,Sebnitz,06521
1510,03/06/2023,Uelzen,54096
1511,23/12/2024,Perleberg,18484
1512,18/11/2024,Zossen,89012
1513,09/04/2025,Freital,80794
1514,20/01/2023,Iserlohn,28300
1515,08/10/2022,Hansestadttralsund,15972
1516,15/04/2024,Luckau,77669
1517,01/07/2023,Staffelstein,74508
1518,05/08/2024,Ebermannstadt,22071
1519,07/09/2024,Worbis,23627
1520,17/08/2025,Sondershausen,36494
1521,12/12/2024,Crailsheim,23180
1522,22/12/2022,Brand,86830
1523,05/02/2025,Riesa,75243
1524,31/08/2023,Siegen,42972
1525,31/10/2023,Saeckingen,70429
1526,24/03/2023,Neustadt am Ruebenberge,93390
1527,11/06/2025,Grimmen,70762
1528,11/01/2023,Halberstadt,22621
1529,24/10/2023,Sondershausen,19458
1530,15/04/2025,Potsdam,35662
1531,19/01/2023,Artern,44620
1532,03/01/2024,Eisenhuettenstadt,33871
1533,19/06/2023,Neustrelitz,41166
1534,20/09/2023,Rehau,04888
1535,29/08/2023,Siegen,27031
1536,20/03/2025,Forst,16228
1537,30/10/2024,Eichstaett,51345
1538,21/09/2023,Bremen,88331
1539,07/02/2025,Hildesheim,47683
1540,02/08/2023,Neuss,71417
1541,13/09/2024,Schleiz,26054
1542,08/05/2023,Osterode am Harz,77286
1543,23/02/2025,Waren,59222
1544,26/11/2024,Soest,06270
1545,12/01/2024,Kaiserslautern,34441
1546,06/11/2022,Eckernfeorde,25648
1547,24/05/2024,Tirschenreuth,15267
1548,21/04/2025,Grevesmuehlen,30541
1549,09/08/2025,Waren,80527
1550,01/04/2024,Erfurt,96476
1551,11/08/2024,Forst,81511
1552,18/08/2023,Guestrow,67389
1553,19/01/2023,Tuttlingen,49144
1554,13/08/2023,Bad Liebenwerda,51853
1555,03/04/2023,Arnstadt,80429
1556,22/04/2023,Havelberg,39966
1557,19/04/2025,Riesa,04116
1558,21/02/2024,Melle,74655
1559,05/03/2023,Chemnitz,44362
1560,12/12/2024,Bad Kreuznach,38891
1561,10/01/2023,Malchin,16177
1562,11/05/2025,Hechingen,95462
1563,26/08/2023,Zschopau,01699
1564,15/02/2023,Bamberg,00532
1565,28/08/2025,Badoberan,63139
1566,15/06/2024,Wittmund,52972
1567,24/02/2024,Leorrach,68504
1568,16/12/2022,Leipziger Land,53962
1569,04/05/2024,Neunburg vorm Wald,87413
1570,19/12/2024,Eberswalde,50922
1571,02/05/2024,Zossen,22667
1572,13/10/2023,Jueterbog,89055
1573,17/03/2023,Stuttgart,80807
1574,20/08/2023,Grossenhain,09849
1575,05/06/2023,Bamberg,00938
1576,26/03/2024,Gross-Gerau,07439
1577,05/05/2025,Badibling,13003
1578,03/05/2023,Ravensburg,50428
1579,01/09/2025,Saeckingen,11951
1580,19/04/2023,Calau,67577
1581,30/06/2025,Miltenberg,30045
1582,08/10/2022,Tirschenreuth,17874
1583,12/03/2025,Schluechtern,69245
1584,29/05/2024,Saulgau,25610
1585,07/03/2023,Beilngries,88538
1586,12/12/2023,Pinneberg,25496
1587,07/01/2025,Mallersdorf,71269
1588,06/02/2023,Tirschenreuth,61686
1589,28/02/2023,Viersen,28216
1590,03/09/2023,Luebz,92278
1591,08/04/2023,Lippstadt,63877
1592,22/12/2022,Guben,51558
1593,27/06/2024,Fulda,31834
1594,14/09/2022,Viechtach,48196
1595,19/03/2024,Gransee,60833
1596,06/07/2024,Erbisdorf,36816
1597,09/09/2024,Muehlhausen,20203
1598,07/08/2025,Gunzenhausen,62216
1599,05/02/2024,Perleberg,81277
1600,27/01/2024,Osterburg,73090
1601,30/07/2025,Wolmirstedt,95778
1602,09/11/2022,Strausberg,82297
1603,13/02/2024,Schmeolln,86381
1604,19/08/2023,Neu-Ulm,02226
1605,22/05/2024,Nabburg,97760
1606,26/12/2024,Burg,91377
1607,07/07/2025,Hannoversch Muenden,19950
1608,13/12/2024,Schwarzenberg,80988
1609,13/06/2023,Gelnhausen,93640
1610,14/08/2025,Brilon,70361
1611,03/05/2023,Warendorf,22941
1612,18/08/2025,Fleoha,43928
1613,19/11/2022,Brand,30328
1614,02/03/2025,Riesa,73672
1615,20/01/2023,Brilon,22023
1616,12/11/2023,Bamberg,74488
1617,24/05/2024,Perleberg,66102
1618,11/12/2024,Neustadtner Waldnaab,00793
1619,10/01/2024,Backnang,24420
1620,16/12/2024,Lueneburg,76105
1621,08/09/2024,Quedlinburg,98820
1622,25/02/2024,Kusel,08649
1623,20/07/2024,Melsungen,56615
1624,17/02/2023,Bischofswerda,67398
1625,18/05/2024,Genthin,56460
1626,30/10/2024,Rastatt,64357
1627,02/11/2024,Gelnhausen,16593
1628,16/09/2024,Grimma,36492
1629,10/07/2025,Seelow,74442
1630,27/03/2024,Kitzingen,58895
1631,18/06/2024,Wolmirstedt,30922
1632,06/08/2025,Forchheim,29996
1633,04/08/2023,Saarbruecken,76365
1634,13/05/2025,Beeskow,58458
1635,26/01/2024,Riesa,68470
1636,12/03/2024,Calau,79884
1637,05/03/2025,Bergzabern,22458
1638,09/04/2025,Giessen,00666
1639,05/08/2023,Greiz,37737
1640,05/12/2023,Fallingbostel,48437
1641,14/04/2023,Tecklenburg,37772
1642,26/10/2023,Hainichen,62946
1643,25/03/2023,Griesbach Rottal,32191
1644,15/02/2024,Bergzabern,42651
1645,27/04/2025,Roding,44822
1646,26/05/2025,Illertissen,40397
1647,06/05/2024,Leipziger Land,63281
1648,01/11/2024,Emmendingen,74838
1649,25/09/2023,Lemgo,33699
1650,26/06/2024,Merseburg,40498
1651,19/10/2023,Rehau,15991
1652,06/02/2024,Stade,02254
1653,25/07/2023,Viersen,40979
1654,19/03/2025,Kehl,94916
1655,09/12/2024,Herford,68807
1656,19/01/2025,Erding,12666
1657,02/02/2023,Juelich,22667
1658,03/09/2024,Ribnitz-Damgarten,21710
1659,24/02/2023,Ebermannstadt,98748
1660,18/10/2024,Backnang,92611
1661,15/07/2025,Emmendingen,54327
1662,31/10/2022,Neustrelitz,66443
1663,27/08/2024,Pegnitz,32323
1664,21/04/2025,Prenzlau,47990
1665,06/08/2025,Kamenz,68437
1666,05/09/2024,Eilenburg,66892
1667,17/05/2024,Ueckermuende,54597
1668,11/12/2022,Wurzen,93838
1669,10/11/2023,Altentreptow,67536
1670,15/01/2024,Warendorf,79436
1671,03/05/2024,Fuerstenfeldbruck,42274
1672,10/09/2024,Pegnitz,55233
1673,26/12/2023,Gransee,02553
1674,10/11/2024,Rastatt,61034
1675,25/04/2025,Recklinghausen,72013
1676,14/10/2024,Erfurt,25660
1677,19/05/2023,Zeulenroda,69220
1678,08/05/2023,Gera,61248
1679,18/04/2024,Prenzlau,29221
1680,25/04/2023,Wittmund,45857
1681,29/08/2023,Artern,85778
1682,23/01/2023,Griesbach Rottal,97916
1683,16/03/2023,Dieburg,26897
1684,06/06/2025,Hechingen,04962
1685,24/08/2024,Chemnitz,55350
1686,14/09/2022,Bad Mergentheim,84596
1687,05/03/2023,Ansbach,04249
1688,18/05/2024,Hannoversch Muenden,70437
1689,22/02/2024,Meiningen,05379
1690,06/04/2023,Beeskow,23393
1691,24/10/2022,Fleoha,74068
1692,23/12/2023,Giessen,18685
1693,19/10/2023,Dieburg,36021
1694,12/11/2023,Arnstadt,71761
1695,12/10/2023,Malchin,30121
1696,04/06/2024,Iserlohn,55637
1697,12/04/2025,Lobenstein,96767
1698,05/02/2024,Kronach,08322
1699,27/01/2023,Bad Freienwalde,21805
1700,01/07/2024,Guetersloh,72374
1701,19/10/2022,Mittweida,73451
1702,07/04/2025,Artern,39862
1703,13/04/2025,Duderstadt,97949
1704,19/03/2023,Hildesheim,05002
1705,21/12/2022,Parchim,24222
1706,01/06/2025,Bogen,07489
1707,02/01/2023,Miltenberg,81498
1708,20/02/2024,Leipziger Land,21702
1709,01/08/2023,Ludwigslust,48281
1710,04/06/2023,Sulzbach-Rosenberg,90751
1711,03/09/2024,Bad Kissingen,18709
1712,25/11/2023,Eberswalde,71202
1713,15/04/2024,Forchheim,40365
1714,26/06/2025,Eisenach,52878
1715,06/03/2025,Wolgast,50889
1716,03/04/2023,Havelberg,89805
1717,09/03/2023,Wolfach,72556
1718,20/07/2024,Lemgo,66724
1719,22/09/2024,Monschau,09019
1720,09/11/2024,Waldmuenchen,15896
1721,06/02/2023,Suhl,74508
1722,30/01/2024,Fuerstenfeldbruck,81433
1723,19/09/2022,Bitterfeld,04459
1724,29/04/2024,Schongau,52533
1725,18/08/2025,Bad Kreuznach,78422
1726,19/02/2023,Donaueschingen,56295
1727,27/06/2023,Hoyerswerda,68872
1728,03/06/2023,Mettmann,93803
1729,01/07/2023,Hildburghausen,61199
1730,18/08/2024,Eberswalde,99913
1731,27/11/2024,Potsdam,89712
1732,12/06/2025,Bayreuth,84809
1733,04/02/2025,Wittmund,13737
1734,07/08/2024,Marktheidenfeld,83044
1735,06/11/2024,Holzminden,10842
1736,16/05/2023,Bad Brueckenau,11501
1737,21/08/2023,Wittenberg,51213
1738,13/06/2024,Prenzlau,74467
1739,17/04/2023,Giessen,22373
1740,21/07/2025,Cloppenburg,26227
1741,12/08/2023,Marienberg,09531
1742,31/07/2024,Wittstock,14587
1743,02/07/2025,Cloppenburg,74612
1744,28/04/2024,Ebern,56443
1745,05/02/2024,Passau,27472
1746,18/11/2023,Hettstedt,09066
1747,29/04/2023,Ribnitz-Damgarten,76267
1748,15/09/2024,Spremberg,89110
1749,16/12/2022,Hettstedt,96618
1750,13/03/2024,Hohenstein-Ernstthal,44497
1751,30/12/2024,Schweinfurt,20867
1752,14/02/2024,Soest,07501
1753,16/04/2023,Ludwigsburg,80058
1754,28/01/2024,Witzenhausen,47575
1755,31/03/2025,Tuttlingen,43137
1756,24/09/2024,Waren,21007
1757,07/10/2023,Sigmaringen,86342
1758,24/06/2023,Hettstedt,32776
1759,24/05/2024,Keotzting,16380
1760,06/03/2025,Siegen,45351
1761,22/10/2022,Guben,72413
1762,18/02/2025,Geldern,61733
1763,16/04/2024,Borken,42555
1764,23/02/2024,Dinslaken,05637
1765,28/03/2025,Kitzingen,84741
1766,20/10/2024,Meiningen,01503
1767,25/04/2023,Eisleben,87707
1768,21/04/2025,Wittmund,38730
1769,09/11/2022,Hannoversch Muenden,85318
1770,10/10/2023,Brandenburg,21160
1771,24/03/2025,Regen,95486
1772,01/06/2024,Saarlouis,01756
1773,21/06/2024,Hannover,58524
1774,14/12/2024,Gifhorn,66482
1775,04/07/2025,Bergzabern,85536
1776,13/06/2025,Hainichen,80038
1777,26/01/2025,Sternberg,86531
1778,22/02/2025,Bremen,75857
1779,01/12/2024,Kleve,72559
1780,19/12/2024,Wittmund,33441
1781,13/08/2025,Fulda,05322
1782,30/04/2025,Greifswald,64495
1783,31/12/2023,Niesky,93087
1784,16/12/2023,Wunsiedel,18742
1785,30/05/2024,Wolmirstedt,29952
1786,19/08/2023,Norden,98397
1787,11/12/2023,Alteotting,35725
1788,19/10/2023,Demmin,50172
1789,04/12/2024,Hagenow,16182
1790,24/01/2024,Schwandorf,84889
1791,13/12/2022,Eichstaett,13227
1792,28/08/2024,Buesingen am Hochrhein,82308
1793,18/01/2024,Luckau,21094
1794,11/05/2025,Suhl,86656
1795,21/01/2025,Cuxhaven,95464
1796,29/07/2025,Saarbruecken,27916
1797,11/12/2024,Giessen,15951
1798,08/10/2022,Pasewalk,56593
1799,30/11/2023,Dueren,49759
1800,24/02/2023,Mittweida,70536
1801,31/05/2025,Calw,38566
1802,17/02/2025,Tirschenreuth,17287
1803,08/02/2025,Naila,12970
1804,19/12/2023,Hofgeismar,78800
1805,01/10/2023,Kelheim,23335
1806,30/05/2024,Wernigerode,11672
1807,12/09/2024,Badalzungen,41235
1808,03/01/2023,Calau,15574
1809,07/01/2024,Beeskow,92818
1810,15/02/2023,Stadtroda,85558
1811,02/10/2022,Haldensleben,64375
1812,13/01/2025,Osterode am Harz,88925
1813,22/10/2022,Eilenburg,01818
1814,17/07/2025,Darmstadt,75507
1815,09/12/2024,Koblenz,07722
1816,13/03/2023,Scheinfeld,96198
1817,30/09/2024,Ludwigsburg,93012
1818,06/12/2022,Viechtach,13307
1819,29/09/2024,Grossenhain,30133
1820,11/07/2025,Sankt Goarshausen,15554
1821,29/06/2024,Stadtroda,89223
1822,16/07/2024,Bad Liebenwerda,47673
1823,04/05/2023,Saeckingen,47998
1824,14/06/2024,Delitzsch,18870
1825,02/11/2022,Hansestadttralsund,48184
1826,04/07/2024,Eisleben,69237
1827,28/02/2023,Jueterbog,22124
1828,26/11/2023,Schleiz,22252
1829,28/03/2023,Bremerveorde,78105
1830,16/07/2023,Starnberg,62448
1831,10/03/2023,Zossen,53557
1832,02/08/2023,Hersbruck,87421
1833,12/01/2023,Cloppenburg,37265
1834,08/08/2023,Melle,04721
1835,29/02/2024,Eckernfeorde,41331
1836,23/11/2022,Borna,17658
1837,06/07/2024,Brilon,54346
1838,18/09/2024,Calau,44819
1839,14/12/2023,Plauen,60591
1840,22/11/2024,Bad Mergentheim,31717
1841,16/11/2024,Bad Kissingen,69795
1842,01/12/2022,Sonneberg,36433
1843,10/04/2023,Eggenfelden,96234
1844,21/01/2025,Kamenz,02858
1845,18/01/2024,Kitzingen,18701
1846,14/02/2025,Guetersloh,60075
1847,16/02/2023,Sigmaringen,88582
1848,25/07/2024,Zerbst,58072
1849,02/09/2025,Aachen,73937
1850,23/08/2025,Coburg,45668
1851,11/07/2025,Nauen,83851
1852,27/06/2025,Goslar,70731
1853,13/10/2024,Staffelstein,87712
1854,14/06/2025,Bad Kissingen,91157
1855,25/11/2022,Deggendorf,03790
1856,26/10/2024,Wolgast,31219
1857,20/12/2024,Wolgast,79933
1858,23/11/2024,Freising,52223
1859,11/11/2024,Vechta,75547
1860,04/11/2022,Darmstadt,83823
1861,21/03/2024,Bad Mergentheim,12389
1862,27/02/2023,Stadtsteinach,46573
1863,05/11/2022,Gunzenhausen,65393
1864,07/10/2024,Brand,96243
1865,01/01/2023,Pritzwalk,79166
1866,17/05/2025,Bamberg,10043
1867,08/05/2023,Gross-Gerau,24818
1868,23/10/2024,Donaueschingen,16783
1869,27/07/2025,Marktheidenfeld,18534
1870,19/04/2023,Brilon,75662
1871,13/02/2023,Heiligenstadt,47261
1872,06/01/2024,Graefenhainichen,36716
1873,12/03/2024,Alteotting,38052
1874,12/04/2025,Olpe,49314
1875,19/07/2024,Suhl,38828
1876,13/03/2025,Auerbach,49925
1877,09/07/2024,Dieburg,44598
1878,13/05/2025,Grevesmuehlen,83657
1879,02/07/2025,Pegnitz,44950
1880,22/09/2023,Stadtroda,03740
1881,30/12/2023,Delitzsch,89389
1882,17/12/2023,Meppen,36439
1883,02/12/2024,Schleiz,00271
1884,31/12/2022,Recklinghausen,31805
1885,01/11/2024,Garmisch-Partenkirchen,07222
1886,04/03/2025,Starnberg,53254
1887,18/07/2024,Ilmenau,30866
1888,11/08/2025,Stadtsteinach,45214
1889,07/07/2024,Saeckingen,70460
1890,16/07/2025,Seommerda,80048
1891,22/09/2023,Eberswalde,80783
1892,03/07/2024,Wolmirstedt,30999
1893,05/10/2023,Niesky,98304
1894,07/07/2024,Miltenberg,10221
1895,09/12/2022,Pirmasens,91528
1896,14/04/2023,Bayreuth,76773
1897,03/05/2025,Pasewalk,97585
1898,09/01/2025,Hannoversch Muenden,00705
1899,28/03/2024,Geoppingen,49775
1900,14/02/2023,Lobenstein,77905
1901,02/04/2025,Eberswalde,81156
1902,16/09/2023,Badoberan,49360
1903,04/06/2023,Dachau,03448
1904,29/06/2024,Donaueschingen,69094
1905,01/08/2025,Grimma,96720
1906,04/08/2023,Hechingen,17115
1907,23/04/2023,Erding,09097
1908,22/03/2024,Bad Liebenwerda,69774
1909,01/09/2025,Schongau,21677
1910,24/07/2024,Neunburg vorm Wald,38831
1911,08/08/2023,Erbisdorf,72941
1912,15/02/2025,Rudolstadt,61324
1913,21/06/2024,Eilenburg,10062
1914,03/06/2023,Wurzen,15341
1915,12/12/2022,Roding,38562
1916,30/11/2024,Wolfach,42761
1917,13/04/2023,Pegnitz,89317
1918,30/03/2025,Kamenz,65992
1919,18/05/2024,Hansestadttralsund,40055
1920,29/02/2024,Borken,73773
1921,24/07/2025,Calw,92395
1922,22/02/2023,Rostock,42794
1923,03/09/2025,Kamenz,88168
1924,17/12/2024,Stadtsteinach,23084
1925,21/10/2024,Sangerhausen,99390
1926,28/05/2023,Wurzen,66781
1927,30/04/2023,Wiedenbrueck,95376
1928,30/09/2024,Marktheidenfeld,57396
1929,23/06/2025,Hamburg,33902
1930,30/07/2025,Beilngries,28849
1931,15/09/2023,Ingolstadt,94177
1932,07/01/2025,Saeckingen,31271
1933,19/12/2022,Uffenheim,68194
1934,30/06/2024,Potsdam,42245
1935,20/12/2024,Rothenburg ob der Tauber,27170
1936,20/06/2024,Cottbus,73374
1937,04/05/2024,Peossneck,45430
1938,03/11/2023,Wesel,69572
1939,29/07/2025,Guetersloh,56648
1940,03/05/2023,Weissenfels,48831
1941,20/06/2025,Oranienburg,28305
1942,23/11/2024,Rosenheim,62898
1943,09/09/2023,Burg,88595
1944,12/10/2022,Neuss,50796
1945,22/07/2023,Neunburg vorm Wald,24360
1946,03/12/2024,Holzminden,68151
1947,15/12/2022,Lemgo,50846
1948,14/05/2024,Worbis,83672
1949,28/10/2023,Ebermannstadt,59921
1950,30/08/2023,Brilon,34241
1951,23/11/2024,Kemnath,77162
1952,10/07/2023,Ochsenfurt,68216
1953,23/03/2025,Wunsiedel,82272
1954,11/01/2025,Dinkelsbuehl,81444
1955,15/10/2024,Zerbst,32227
1956,04/05/2023,Magdeburg,33646
1957,07/10/2024,Soest,97522
1958,01/12/2024,Guben,96890
1959,16/05/2023,Diepholz,42960
1960,28/01/2023,Jena,14651
1961,05/05/2024,Nuertingen,75695
1962,06/08/2024,Witzenhausen,24511
1963,10/10/2024,Wernigerode,21227
1964,23/07/2024,Luebben,72224
1965,30/03/2025,Passau,38518
1966,26/03/2023,Kelheim,62174
1967,08/01/2024,Eisenhuettenstadt,66009
1968,20/03/2024,Biedenkopf,01428
1969,22/02/2025,Recklinghausen,41390
1970,29/03/2024,Siegen,19307
1971,15/08/2024,Eckernfeorde,42010
1972,08/09/2024,Gelnhausen,02213
1973,03/08/2023,Erkelenz,63583
1974,25/04/2025,Zossen,74714
1975,23/09/2023,Pasewalk,32635
1976,07/09/2024,Cuxhaven,93346
1977,15/03/2024,Leorrach,43408
1978,29/02/2024,Muehlhausen,80967
1979,29/07/2025,Schrobenhausen,60611
1980,01/11/2022,Ludwigslust,58509
1981,04/11/2024,Sonneberg,57603
1982,25/07/2024,Roding,89004
1983,24/01/2023,Mayen,96425
1984,02/10/2022,Dieburg,95446
1985,15/05/2023,Kaiserslautern,50609
1986,03/04/2023,Angermuende,52496
1987,13/06/2023,Amberg,13285
1988,25/02/2025,Heinsberg,49692
1989,01/03/2024,Dessau,66994
1990,06/05/2023,Burgdorf,58074
1991,20/11/2024,Ravensburg,62531
1992,17/08/2025,Guben,36528
1993,01/03/2025,Main-Heochst,22056
1994,10/05/2024,Bad Liebenwerda,05211
1995,04/08/2025,Melsungen,32293
1996,25/09/2023,Genthin,43351
1997,01/01/2025,Fallingbostel,54009
1998,05/09/2025,Stadtsteinach,24426
1999,12/05/2023,Weimar,87784
2000,23/07/2025,Greifswald,62362
2001,08/10/2023,Luckenwalde,64529
2002,25/07/2025,Herzberg,77052
2003,19/04/2023,Stadtroda,15480
2004,17/08/2025,Kusel,05271
2005,19/12/2024,Dinkelsbuehl,47804
2006,25/08/2025,Karlsruhe,17202
2007,31/05/2025,Gransee,43227
2008,08/08/2023,Strausberg,21773
2009,12/11/2024,Tirschenreuth,71781
2010,20/09/2024,Halberstadt,91256
2011,17/12/2023,Hildesheim,16491
2012,28/03/2025,Weisswasser,56344
2013,25/06/2024,Kemnath,23606
2014,30/12/2023,Strausberg,77518
2015,04/09/2024,Saarlouis,50417
2016,24/08/2024,Oberviechtach,94016
2017,23/08/2024,Schwandorf,95662
2018,25/07/2023,Hildesheim,81125
2019,30/12/2023,Gadebusch,78596
2020,04/05/2025,Zossen,91341
2021,09/10/2024,Saarbruecken,72979
2022,07/12/2022,Hamburg,94324
2023,29/08/2024,Uelzen,72597
2024,10/02/2023,Haldensleben,59926
2025,11/07/2025,Burgdorf,56740
2026,11/03/2023,Bremerveorde,67680
2027,15/02/2025,Ribnitz-Damgarten,63778
2028,11/01/2023,Luedenscheid,52973
2029,03/07/2025,Deggendorf,15058
2030,19/01/2025,Grimma,68908
2031,24/06/2025,Viersen,57521
2032,09/04/2023,Gera,38375
2033,16/07/2025,Hansestadttralsund,25101
2034,17/12/2022,Suhl,71825
2035,29/03/2024,Stassfurt,67002
2036,22/04/2025,Juelich,11727
2037,29/04/2025,Wernigerode,39192
2038,20/08/2023,Pasewalk,28768
2039,25/12/2024,Deggendorf,80398
2040,03/09/2023,Helmstedt,83916
2041,19/12/2024,Moers,94009
2042,31/08/2023,Cottbus,48107
2043,22/10/2022,Bad Mergentheim,67772
2044,01/06/2023,Kemnath,44089
2045,23/01/2024,Dachau,19331
2046,12/10/2023,Sangerhausen,40719
2047,18/10/2022,Erkelenz,03385
2048,27/12/2023,Borna,23405
2049,01/05/2025,Wolfratshausen,10788
2050,11/05/2024,Hersbruck,91582
2051,14/04/2025,Kassel,17450
2052,28/11/2024,Gransee,27657
2053,27/05/2025,Rothenburg ob der Tauber,36996
2054,30/12/2023,Niesky,40739
2055,26/02/2025,Grevesmuehlen,49589
2056,20/08/2024,Suhl,34509
2057,26/11/2022,Sulzbach-Rosenberg,77103
2058,18/12/2023,Jessen,18767
2059,22/10/2023,Muehlhausen,18532
2060,20/04/2024,Kulmbach,18501
2061,24/12/2022,Rothenburg ob der Tauber,40107
2062,03/11/2022,Giessen,79884
2063,06/11/2024,Kaiserslautern,43650
2064,09/04/2025,Wittenberg,41588
2065,30/04/2024,Zossen,73651
2066,08/03/2023,Weisswasser,59107
2067,19/01/2024,Gelnhausen,30070
2068,14/01/2024,Calau,63446
2069,04/09/2024,Luebben,25289
2070,03/02/2025,Ebersberg,80818
2071,20/09/2022,Schwerin,10836
2072,11/03/2023,Bad Mergentheim,59601
2073,05/01/2023,Hohenstein-Ernstthal,20718
2074,13/07/2023,Parsberg,27660
2075,08/05/2023,Eberswalde,15686
2076,24/04/2023,Ingolstadt,55875
2077,31/03/2024,Uffenheim,24432
2078,05/05/2023,Stade,77209
2079,05/02/2024,Bernburg,18670
2080,08/10/2023,Ebermannstadt,04510
2081,12/03/2024,Graefenhainichen,76629
2082,30/11/2023,Muenchen,89881
2083,05/01/2025,Brandenburg,89646
2084,28/11/2023,Aschaffenburg,22778
2085,09/06/2024,Dachau,87663
2086,10/05/2023,Cottbus,90211
2087,25/07/2023,Aurich,32987
2088,08/11/2022,Saarlouis,29375
2089,03/01/2025,Main-Heochst,75109
2090,25/04/2023,Dieburg,23341
2091,08/09/2023,Sondershausen,93520
2092,24/02/2024,Neordlingen,89927
2093,25/11/2022,Geithain,90747
2094,16/02/2024,Helmstedt,83563
2095,10/08/2024,Sondershausen,76572
2096,24/02/2025,Paderborn,76759
2097,24/02/2024,Melle,75517
2098,15/09/2022,Schwarzenberg,64850
2099,28/02/2025,Artern,30133
2100,10/02/2023,Calau,67618
2101,11/09/2023,Strasburg,27775
2102,16/08/2023,Muenchen,51773
2103,25/12/2024,Dinslaken,85867
2104,30/06/2023,Backnang,46755
2105,15/05/2023,Jessen,11325
2106,23/01/2023,Bremen,95776
2107,17/03/2023,Kleotze,64121
2108,21/01/2024,Stendal,44512
2109,23/09/2022,Herzberg,31052
2110,21/09/2022,Warendorf,14529
2111,10/03/2024,Rothenburg ob der Tauber,46498
2112,08/06/2023,Wittenberg,28594
2113,27/03/2025,Deobeln,71193
2114,07/04/2024,Mellrichstadt,99563
2115,16/07/2024,Osterode am Harz,61181
2116,13/11/2022,Halberstadt,73317
2117,05/03/2023,Querfurt,39345
2118,08/01/2024,Ahaus,51339
2119,03/06/2023,Wanzleben,56753
2120,29/10/2022,Vohenstrauss,01684
2121,25/07/2023,Bad Mergentheim,81713
2122,22/06/2024,Bad Kissingen,31322
2123,09/02/2025,Stadtsteinach,93261
2124,13/06/2025,Parchim,11182
2125,02/06/2023,Eberswalde,72869
2126,26/02/2025,Aachen,71362
2127,09/09/2024,Ilmenau,25266
2128,04/12/2022,Geldern,26074
2129,21/09/2022,Schongau,40313
2130,10/06/2025,Ochsenfurt,10819
2131,17/04/2023,Main-Heochst,10928
2132,31/03/2024,Marienberg,83136
2133,25/06/2024,Neubrandenburg,42803
2134,01/09/2024,Oberviechtach,99802
2135,21/12/2024,Sigmaringen,74902
2136,07/01/2025,Leorrach,57652
2137,22/09/2022,Luckau,67543
2138,19/11/2023,Kassel,68657
2139,05/10/2022,Burglengenfeld,17343
2140,27/06/2024,Berchtesgaden,66143
2141,13/08/2024,Neu-Ulm,37201
2142,02/11/2023,Luckau,82301
2143,20/10/2024,Beoblingen,27757
2144,26/02/2023,Grevesmuehlen,53600
2145,12/09/2023,Buesingen am Hochrhein,48812
2146,07/04/2025,Anklam,24244
2147,11/04/2023,Sonneberg,36274
2148,25/02/2025,Suhl,98152
2149,24/03/2025,Hettstedt,62159
2150,15/01/2023,Karlsruhe,31649
2151,28/10/2023,Pasewalk,69887
2152,30/04/2023,Bad Freienwalde,89680
2153,16/08/2023,Steinfurt,15629
2154,21/07/2025,Melle,43818
2155,15/02/2025,Wernigerode,03087
2156,30/06/2023,Geoppingen,46776
2157,22/11/2022,Grevenbroich,19773
2158,12/06/2024,Biedenkopf,04184
2159,09/05/2024,Querfurt,55472
2160,20/08/2025,Wolfach,87284
2161,01/01/2023,Jena,27292
2162,31/12/2024,Eberswalde,00450
2163,19/09/2024,Apolda,30277
2164,28/09/2022,Reutlingen,99208
2165,21/02/2023,Worbis,28413
2166,04/01/2024,Rostock,43589
2167,10/06/2023,Soltau,07132
2168,10/06/2025,Wolfratshausen,01149
