order_item_id,order_id,product_id,quantity
31186,10375,3,2
31187,10375,20,1
31188,10375,14,2
31189,10376,80,1
31190,10376,77,2
31191,10377,48,1
31192,10377,89,2
31193,10377,37,1
31194,10377,21,2
31195,10378,98,1
31196,10378,40,1
31197,10378,86,2
31198,10378,28,3
31199,10378,30,3
31200,10379,8,2
31201,10379,45,2
31202,10379,6,2
31203,10379,63,2
31204,10380,58,1
31205,10380,36,3
31206,10381,36,2
31207,10381,60,2
31208,10381,76,2
31209,10382,41,1
31210,10382,21,1
31211,10382,13,3
31212,10382,47,1
31213,10383,25,2
31214,10383,84,3
31215,10384,4,1
31216,10384,38,1
31217,10384,44,3
31218,10384,80,3
31219,10384,50,3
31220,10385,18,1
31221,10385,52,1
31222,10385,85,3
31223,10385,15,1
31224,10386,24,2
31225,10386,87,1
31226,10387,1,1
31227,10387,68,1
31228,10387,8,1
31229,10387,78,2
31230,10387,21,2
31231,10388,5,2
31232,10388,17,1
31233,10388,24,3
31234,10388,91,3
31235,10388,94,2
31236,10389,51,2
31237,10389,86,3
31238,10389,87,1
31239,10390,1,2
31240,10390,73,1
31241,10390,12,1
31242,10390,52,1
31243,10390,88,2
31244,10391,28,1
31245,10391,37,2
31246,10391,76,3
31247,10392,5,2
31248,10392,49,2
31249,10392,50,2
31250,10392,86,2
31251,10392,24,2
31252,10393,92,1
31253,10394,92,3
31254,10394,29,3
31255,10394,46,2
31256,10394,55,2
31257,10395,65,1
31258,10395,71,3
31259,10395,40,3
31260,10395,50,3
31261,10395,57,1
31262,10396,86,1
31263,10396,71,1
31264,10397,34,2
31265,10397,68,3
31266,10397,54,1
31267,10397,26,1
31268,10397,91,3
31269,10398,12,3
31270,10398,29,3
31271,10399,91,1
31272,10400,35,1
31273,10400,66,2
31274,10400,75,3
31275,10400,54,3
31276,10401,64,3
31277,10401,33,1
31278,10401,67,1
31279,10401,75,1
31280,10401,25,2
31281,10402,80,3
31282,10402,76,1
31283,10402,61,3
31284,10402,31,3
31285,10403,56,1
31286,10403,25,3
31287,10403,53,1
31288,10403,21,1
31289,10404,23,1
31290,10405,60,2
31291,10406,25,1
31292,10406,95,3
31293,10407,27,1
31294,10407,50,2
31295,10407,59,2
31296,10407,52,3
31297,10408,96,1
31298,10408,84,1
31299,10408,53,1
31300,10408,92,2
31301,10409,66,1
31302,10409,68,2
31303,10409,70,2
31304,10409,50,2
31305,10409,27,2
31306,10410,21,1
31307,10410,86,3
31308,10411,81,2
31309,10411,99,3
31310,10411,38,3
31311,10412,36,1
31312,10412,4,3
31313,10412,7,3
31314,10412,78,1
31315,10412,63,3
31316,10413,88,1
31317,10413,74,2
31318,10413,27,1
31319,10413,39,2
31320,10414,35,3
31321,10414,71,3
31322,10415,16,2
31323,10415,59,3
31324,10415,75,3
31325,10415,4,2
31326,10416,81,2
31327,10416,34,2
31328,10416,36,1
31329,10417,47,2
31330,10418,65,3
31331,10418,35,1
31332,10418,29,1
31333,10418,47,1
31334,10419,60,2
31335,10419,69,2
31336,10420,59,3
31337,10421,76,3
31338,10421,62,3
31339,10422,68,3
31340,10422,77,2
31341,10423,16,1
31342,10423,58,2
31343,10423,94,2
31344,10423,30,1
31345,10424,48,2
31346,10424,50,3
31347,10424,85,1
31348,10424,69,2
31349,10425,2,1
31350,10425,94,1
31351,10426,98,1
31352,10426,7,2
31353,10427,55,3
31354,10428,77,2
31355,10429,2,2
31356,10429,100,2
31357,10429,6,2
31358,10429,44,2
31359,10429,81,3
31360,10430,34,1
31361,10430,11,2
31362,10430,60,3
31363,10430,66,1
31364,10431,3,3
31365,10431,4,1
31366,10431,94,1
31367,10431,68,3
31368,10432,5,2
31369,10432,38,3
31370,10432,41,3
31371,10432,49,2
31372,10432,61,1
31373,10433,33,1
31374,10433,44,3
31375,10433,95,1
31376,10434,32,2
31377,10434,12,2
31378,10434,55,3
31379,10435,86,1
31380,10435,67,3
31381,10435,92,2
31382,10435,94,2
31383,10436,16,3
31384,10436,49,3
31385,10437,33,3
31386,10437,11,3
31387,10437,12,1
31388,10437,83,1
31389,10437,59,3
31390,10438,89,2
31391,10438,99,2
31392,10438,100,1
31393,10438,53,1
31394,10439,80,2
31395,10439,49,2
31396,10439,48,1
31397,10439,13,2
31398,10440,27,2
31399,10440,2,3
31400,10440,83,3
31401,10440,42,1
31402,10441,100,2
31403,10441,98,2
31404,10441,19,1
31405,10441,52,3
31406,10442,23,3
31407,10443,72,1
31408,10443,46,3
31409,10443,24,2
31410,10443,88,1
31411,10443,61,1
31412,10444,34,1
31413,10444,91,1
31414,10444,21,3
31415,10444,94,3
31416,10445,38,1
31417,10445,80,3
31418,10445,19,3
31419,10445,56,2
31420,10445,26,3
31421,10446,96,3
31422,10446,43,1
31423,10446,11,1
31424,10447,7,1
31425,10448,1,1
31426,10448,45,2
31427,10448,16,2
31428,10448,17,1
31429,10448,57,1
31430,10449,51,1
31431,10449,85,1
31432,10450,96,2
31433,10450,99,2
31434,10450,4,1
31435,10450,45,1
31436,10451,32,3
31437,10451,5,1
31438,10451,37,3
31439,10451,6,3
31440,10452,14,2
31441,10453,56,2
31442,10453,82,1
31443,10453,21,3
31444,10453,30,2
31445,10454,96,2
31446,10454,19,3
31447,10454,92,2
31448,10455,12,1
31449,10455,15,2
31450,10455,26,1
31451,10455,94,2
31452,10455,95,2
31453,10456,91,3
31454,10456,3,2
31455,10456,21,2
31456,10457,68,2
31457,10457,9,3
31458,10457,22,2
31459,10457,23,1
31460,10457,27,3
31461,10458,40,3
31462,10458,57,2
31463,10458,79,2
31464,10458,33,1
31465,10459,94,2
31466,10459,23,1
31467,10460,4,3
31468,10461,13,1
31469,10461,62,2
31470,10462,81,3
31471,10462,19,3
31472,10462,52,3
31473,10463,9,2
31474,10463,91,1
31475,10464,25,1
31476,10464,42,3
31477,10464,6,3
31478,10464,97,3
31479,10465,8,2
31480,10466,88,1
31481,10466,49,1
31482,10466,66,3
31483,10466,27,1
31484,10467,91,3
31485,10467,29,3
31486,10467,79,2
31487,10468,65,3
31488,10469,73,1
31489,10469,30,3
31490,10470,57,3
31491,10470,85,1
31492,10470,93,2
31493,10470,79,3
31494,10471,3,1
31495,10471,100,2
31496,10471,17,1
31497,10471,92,3
31498,10471,31,1
31499,10472,34,2
31500,10473,56,1
31501,10473,20,2
31502,10473,86,2
31503,10474,78,3
31504,10474,59,2
31505,10474,29,1
31506,10474,46,3
31507,10475,4,3
31508,10475,36,3
31509,10475,68,3
31510,10475,40,1
31511,10475,79,2
31512,10476,80,3
31513,10476,59,2
31514,10476,100,1
31515,10477,96,1
31516,10477,98,1
31517,10477,4,3
31518,10477,73,2
31519,10477,24,3
31520,10478,88,3
31521,10478,50,1
31522,10478,92,3
31523,10478,23,1
31524,10479,34,1
31525,10479,84,2
31526,10479,24,3
31527,10479,89,3
31528,10479,60,3
31529,10480,38,2
31530,10481,1,3
31531,10481,21,3
31532,10481,14,3
31533,10482,73,3
31534,10482,76,2
31535,10482,51,1
31536,10482,20,1
31537,10482,29,2
31538,10483,64,3
31539,10483,50,3
31540,10483,19,1
31541,10484,58,1
31542,10485,89,1
31543,10485,10,1
31544,10485,43,2
31545,10485,30,1
31546,10486,80,1
31547,10486,8,1
31548,10486,40,1
31549,10486,31,1
31550,10487,99,2
31551,10487,10,1
31552,10487,42,3
31553,10487,82,1
31554,10487,56,3
31555,10488,64,2
31556,10488,33,2
31557,10488,61,3
31558,10489,8,2
31559,10489,2,3
31560,10489,100,1
31561,10489,98,2
31562,10490,27,2
31563,10490,76,2
31564,10491,39,1
31565,10492,76,1
31566,10492,92,3
31567,10492,29,2
31568,10492,71,2
31569,10493,33,3
31570,10494,18,3
31571,10495,97,3
31572,10495,54,1
31573,10495,55,1
31574,10496,1,2
31575,10496,66,2
31576,10496,18,2
31577,10496,19,2
31578,10496,89,2
31579,10497,80,3
31580,10497,10,2
31581,10497,13,1
31582,10497,21,1
31583,10498,19,2
31584,10498,8,1
31585,10498,83,2
31586,10498,15,1
31587,10499,76,1
31588,10500,69,3
31589,10500,48,1
31590,10500,23,2
31591,10500,24,1
31592,10500,31,2
31593,10501,91,2
31594,10501,76,2
31595,10502,83,1
31596,10502,50,1
31597,10502,51,1
31598,10502,44,2
31599,10503,71,1
31600,10504,38,3
31601,10504,39,1
31602,10505,67,3
31603,10505,99,2
31604,10505,55,2
31605,10505,62,1
31606,10505,63,3
31607,10506,12,3
31608,10507,64,2
31609,10507,73,3
31610,10507,7,3
31611,10508,72,1
31612,10508,13,3
31613,10508,50,3
31614,10508,86,3
31615,10508,26,2
31616,10509,35,3
31617,10509,6,3
31618,10509,80,1
31619,10509,22,1
31620,10509,30,3
31621,10510,36,1
31622,10510,68,3
31623,10510,44,3
31624,10510,83,1
31625,10510,61,1
31626,10511,63,3
31627,10512,64,2
31628,10512,65,3
31629,10512,13,3
31630,10513,73,3
31631,10513,30,2
31632,10514,64,2
31633,10514,39,2
31634,10514,14,3
31635,10514,79,2
31636,10514,21,2
31637,10515,24,3
31638,10515,25,1
31639,10515,91,1
31640,10516,6,3
31641,10516,93,1
31642,10516,61,2
31643,10516,30,3
31644,10516,95,3
31645,10517,11,3
31646,10518,36,1
31647,10518,84,3
31648,10518,23,2
31649,10518,24,2
31650,10518,63,1
31651,10519,27,2
31652,10519,39,3
31653,10520,50,2
31654,10520,99,1
31655,10520,20,1
31656,10520,87,1
31657,10521,9,1
31658,10521,58,1
31659,10522,23,3
31660,10522,62,1
31661,10522,7,3
31662,10523,96,3
31663,10523,8,1
31664,10523,9,2
31665,10523,15,1
31666,10523,63,3
31667,10524,16,3
31668,10524,82,1
31669,10524,20,2
31670,10524,85,3
31671,10525,40,3
31672,10525,17,2
31673,10525,92,3
31674,10525,37,1
31675,10526,97,1
31676,10526,92,1
31677,10526,80,2
31678,10526,60,2
31679,10526,29,2
31680,10527,58,3
31681,10528,42,2
31682,10528,51,2
31683,10528,37,3
31684,10529,24,1
31685,10529,50,1
31686,10529,30,1
31687,10530,97,3
31688,10530,3,3
31689,10531,49,1
31690,10531,63,2
31691,10531,23,2
31692,10532,24,3
31693,10532,64,3
31694,10532,44,1
31695,10532,45,3
31696,10533,17,3
31697,10533,10,2
31698,10533,68,1
31699,10534,100,3
31700,10535,94,1
31701,10535,83,1
31702,10535,37,2
31703,10535,38,2
31704,10536,76,2
31705,10536,45,2
31706,10536,77,2
31707,10536,48,3
31708,10536,60,1
31709,10537,73,3
31710,10537,41,1
31711,10537,45,2
31712,10537,78,3
31713,10538,76,1
31714,10538,12,3
31715,10538,79,3
31716,10538,16,2
31717,10538,54,1
31718,10539,36,2
31719,10539,43,1
31720,10539,87,3
31721,10539,30,1
31722,10539,31,2
31723,10540,69,2
31724,10540,6,2
31725,10540,43,3
31726,10540,80,2
31727,10540,83,1
31728,10541,11,1
31729,10541,23,2
31730,10542,89,1
31731,10542,36,2
31732,10542,22,2
31733,10542,71,1
31734,10543,38,1
31735,10544,23,1
31736,10545,78,3
31737,10545,26,2
31738,10545,90,2
31739,10545,22,3
31740,10546,36,2
31741,10546,39,2
31742,10546,23,3
31743,10547,40,1
31744,10547,1,3
31745,10547,5,1
31746,10547,9,2
31747,10548,34,3
31748,10548,95,2
31749,10549,34,3
31750,10549,28,1
31751,10549,84,2
31752,10550,74,3
31753,10551,41,2
31754,10551,73,2
31755,10551,11,1
31756,10551,48,3
31757,10551,81,2
31758,10552,41,2
31759,10552,57,2
31760,10552,15,1
31761,10553,33,3
31762,10553,40,2
31763,10553,48,1
31764,10553,22,2
31765,10553,62,2
31766,10554,40,3
31767,10554,77,3
31768,10554,52,3
31769,10554,85,2
31770,10554,24,1
31771,10555,74,2
31772,10555,11,1
31773,10555,68,3
31774,10555,22,2
31775,10556,96,1
31776,10556,25,3
31777,10556,64,2
31778,10557,64,1
31779,10558,81,3
31780,10558,75,2
31781,10558,15,3
31782,10559,16,2
31783,10560,73,2
31784,10560,74,2
31785,10560,46,3
31786,10560,31,3
31787,10561,41,3
31788,10561,42,2
31789,10561,88,2
31790,10561,25,3
31791,10561,29,3
31792,10562,32,2
31793,10562,13,2
31794,10563,41,1
31795,10564,7,3
31796,10564,8,1
31797,10564,46,2
31798,10564,84,1
31799,10564,59,3
31800,10565,32,2
31801,10565,72,1
31802,10565,78,1
31803,10565,91,2
31804,10565,61,3
31805,10566,38,2
31806,10566,6,2
31807,10566,86,2
31808,10566,89,3
31809,10566,92,3
31810,10567,48,1
31811,10567,49,3
31812,10567,41,1
31813,10568,59,1
31814,10568,93,2
31815,10568,45,2
31816,10569,58,2
31817,10569,11,2
31818,10569,77,1
31819,10569,7,3
31820,10570,8,1
31821,10570,97,2
31822,10570,26,3
31823,10570,70,2
31824,10571,73,3
31825,10571,18,2
31826,10571,44,3
31827,10571,31,3
31828,10572,66,1
31829,10573,80,3
31830,10573,76,1
31831,10574,81,3
31832,10574,54,1
31833,10574,87,3
31834,10575,75,3
31835,10576,48,3
31836,10576,77,2
31837,10577,90,2
31838,10578,40,1
31839,10578,15,1
31840,10578,29,1
31841,10578,47,1
31842,10579,50,1
31843,10579,68,1
31844,10579,71,1
31845,10580,94,1
31846,10580,4,1
31847,10580,53,1
31848,10580,54,2
31849,10581,7,2
31850,10582,31,2
31851,10583,65,2
31852,10583,37,2
31853,10583,13,3
31854,10584,88,2
31855,10584,40,1
31856,10584,35,2
31857,10584,61,2
31858,10585,33,1
31859,10585,68,1
31860,10585,44,2
31861,10585,22,1
31862,10585,23,2
31863,10586,81,3
31864,10586,38,2
31865,10587,3,3
31866,10587,62,2
31867,10588,13,1
31868,10588,52,3
31869,10588,85,3
31870,10588,54,3
31871,10589,34,3
31872,10590,97,1
31873,10590,46,1
31874,10590,48,3
31875,10590,57,2
31876,10590,61,1
31877,10591,54,3
31878,10592,74,1
31879,10592,26,1
31880,10592,13,1
31881,10593,65,3
31882,10593,87,1
31883,10594,64,3
31884,10594,32,1
31885,10594,5,3
31886,10594,47,1
31887,10594,57,3
31888,10595,77,3
31889,10595,36,2
31890,10595,85,2
31891,10596,73,3
31892,10596,11,2
31893,10596,60,1
31894,10596,9,2
31895,10597,58,1
31896,10597,85,3
31897,10597,22,2
31898,10597,14,1
31899,10598,72,1
31900,10598,45,1
31901,10598,15,3
31902,10598,18,3
31903,10598,63,3
31904,10599,58,3
31905,10599,70,2
31906,10600,49,3
31907,10600,99,3
31908,10601,88,2
31909,10601,80,3
31910,10601,37,2
31911,10601,55,3
31912,10602,97,2
31913,10602,39,3
31914,10602,13,3
31915,10602,57,3
31916,10602,95,3
31917,10603,15,3
31918,10604,30,2
31919,10605,35,3
31920,10606,25,2
31921,10607,96,3
31922,10608,28,3
31923,10609,36,1
31924,10609,6,2
31925,10609,44,3
31926,10609,17,1
31927,10609,59,1
31928,10610,17,2
31929,10610,34,1
31930,10610,92,2
31931,10610,79,1
31932,10611,77,2
31933,10611,14,3
31934,10611,25,1
31935,10611,59,3
31936,10611,31,3
31937,10612,6,2
31938,10612,76,1
31939,10612,20,2
31940,10612,55,2
31941,10612,28,2
31942,10613,96,3
31943,10613,2,2
31944,10613,79,1
31945,10613,90,2
31946,10613,30,2
31947,10614,10,2
31948,10615,67,2
31949,10615,98,3
31950,10615,3,3
31951,10615,30,3
31952,10616,65,1
31953,10616,34,3
31954,10617,24,2
31955,10617,41,3
31956,10617,52,3
31957,10617,4,2
31958,10618,43,2
31959,10618,53,2
31960,10618,62,2
31961,10619,88,3
31962,10619,93,1
31963,10620,38,1
31964,10621,30,1
31965,10622,16,3
31966,10622,3,1
31967,10622,55,2
31968,10623,82,2
31969,10623,61,1
31970,10623,29,1
31971,10624,72,2
31972,10624,57,1
31973,10624,62,2
31974,10624,15,2
31975,10625,40,3
31976,10625,87,2
31977,10626,89,1
31978,10626,70,3
31979,10627,58,1
31980,10627,34,1
31981,10627,77,3
31982,10628,64,3
31983,10629,4,3
31984,10629,45,1
31985,10629,14,1
31986,10629,24,1
31987,10629,28,1
31988,10630,1,2
31989,10630,43,1
31990,10631,90,1
31991,10631,12,1
31992,10632,25,3
31993,10632,92,1
31994,10632,57,1
31995,10633,59,3
31996,10633,99,2
31997,10633,92,3
31998,10633,23,3
31999,10634,50,1
32000,10634,61,3
32001,10635,41,1
32002,10636,94,3
32003,10637,36,2
32004,10637,54,3
32005,10637,30,1
32006,10638,16,3
32007,10638,57,3
32008,10638,66,2
32009,10639,67,2
32010,10639,76,2
32011,10639,48,3
32012,10639,18,1
32013,10639,24,1
32014,10640,87,3
32015,10641,91,2
32016,10641,3,2
32017,10641,20,1
32018,10641,95,3
32019,10642,42,1
32020,10642,35,1
32021,10642,95,1
32022,10643,57,1
32023,10644,19,1
32024,10645,74,1
32025,10646,40,1
32026,10646,1,1
32027,10646,30,3
32028,10646,95,2
32029,10647,83,1
32030,10647,23,1
32031,10647,6,1
32032,10647,7,1
32033,10648,60,3
32034,10648,29,2
32035,10648,15,1
32036,10649,50,2
32037,10649,46,1
32038,10649,39,1
32039,10650,41,1
32040,10650,37,2
32041,10650,22,1
32042,10650,47,3
32043,10651,34,3
32044,10651,51,3
32045,10651,87,2
32046,10652,67,1
32047,10652,20,2
32048,10652,31,3
32049,10653,71,2
32050,10654,72,3
32051,10654,24,1
32052,10654,99,2
32053,10654,7,1
32054,10655,82,3
32055,10655,27,2
32056,10655,60,2
32057,10655,45,1
32058,10656,88,1
32059,10656,28,3
32060,10656,62,3
32061,10657,96,2
32062,10658,61,1
32063,10659,74,2
32064,10659,44,3
32065,10659,77,2
32066,10659,79,2
32067,10659,95,1
32068,10660,44,1
32069,10660,45,1
32070,10660,84,3
32071,10660,86,1
32072,10660,22,1
32073,10661,58,2
32074,10662,98,1
32075,10662,100,2
32076,10662,8,3
32077,10662,18,3
32078,10662,21,3
32079,10663,28,3
32080,10663,78,2
32081,10664,17,3
32082,10664,10,3
32083,10664,45,3
32084,10664,7,3
32085,10665,2,1
32086,10665,42,1
32087,10665,55,1
32088,10665,57,1
32089,10665,31,2
32090,10666,91,2
32091,10667,73,1
32092,10667,18,3
32093,10667,60,1
32094,10668,42,2
32095,10668,50,2
32096,10668,70,1
32097,10669,24,1
32098,10669,99,1
32099,10669,3,2
32100,10669,47,2
32101,10670,25,1
32102,10670,99,2
32103,10670,54,2
32104,10671,49,2
32105,10671,58,1
32106,10671,45,3
32107,10672,98,2
32108,10672,70,2
32109,10672,11,1
32110,10672,53,1
32111,10672,61,1
32112,10673,1,2
32113,10673,79,2
32114,10673,15,2
32115,10673,82,2
32116,10673,95,3
32117,10674,4,1
32118,10674,14,3
32119,10674,39,1
32120,10675,40,3
32121,10675,81,1
32122,10675,17,1
32123,10675,54,3
32124,10675,29,1
32125,10676,11,3
32126,10677,65,1
32127,10677,68,3
32128,10677,11,3
32129,10677,83,1
32130,10677,90,1
32131,10678,59,1
32132,10678,22,2
32133,10679,59,3
32134,10679,80,2
32135,10679,89,2
32136,10679,91,1
32137,10679,28,1
32138,10680,19,3
32139,10680,76,2
32140,10680,39,3
32141,10681,28,1
32142,10682,11,1
32143,10682,45,3
32144,10683,25,3
32145,10683,85,1
32146,10683,61,2
32147,10684,3,2
32148,10684,100,1
32149,10685,16,1
32150,10685,68,1
32151,10686,72,2
32152,10686,33,2
32153,10687,73,2
32154,10687,5,3
32155,10688,90,1
32156,10688,91,2
32157,10688,92,3
32158,10689,16,3
32159,10689,65,1
32160,10690,50,1
32161,10690,99,3
32162,10690,12,2
32163,10691,20,1
32164,10691,69,1
32165,10692,24,3
32166,10692,25,2
32167,10692,29,2
32168,10692,1,1
32169,10693,96,2
32170,10693,34,3
32171,10693,71,3
32172,10693,78,2
32173,10693,84,1
32174,10694,40,2
32175,10694,15,1
32176,10694,81,1
32177,10694,83,3
32178,10694,93,1
32179,10695,48,1
32180,10695,73,1
32181,10695,60,1
32182,10695,9,1
32183,10696,80,2
32184,10697,50,1
32185,10697,95,2
32186,10698,40,3
32187,10698,75,3
32188,10698,85,3
32189,10698,62,2
32190,10699,10,2
32191,10699,45,3
32192,10699,85,3
32193,10699,54,2
32194,10699,62,2
32195,10700,51,3
32196,10700,55,3
32197,10700,57,1
32198,10700,58,1
32199,10700,63,3
32200,10701,56,2
32201,10701,35,1
32202,10702,44,3
32203,10702,14,2
32204,10702,27,2
32205,10702,62,1
32206,10702,31,1
32207,10703,26,3
32208,10704,62,1
32209,10705,64,2
32210,10705,67,3
32211,10705,16,3
32212,10705,81,1
32213,10705,86,3
32214,10706,99,1
32215,10706,69,3
32216,10706,51,1
32217,10706,53,2
32218,10706,88,2
32219,10707,97,1
32220,10707,41,3
32221,10708,48,2
32222,10708,57,2
32223,10708,58,2
32224,10708,78,3
32225,10709,98,2
32226,10710,73,2
32227,10711,65,1
32228,10711,34,3
32229,10711,86,3
32230,10711,41,3
32231,10712,61,2
32232,10712,94,1
32233,10713,37,2
32234,10713,6,3
32235,10713,9,2
32236,10713,84,2
32237,10713,87,1
32238,10714,32,2
32239,10714,12,3
32240,10715,39,3
32241,10716,33,1
32242,10717,72,3
32243,10717,96,2
32244,10718,8,2
32245,10719,16,1
32246,10719,87,1
32247,10719,55,2
32248,10719,90,3
32249,10719,30,2
32250,10720,64,3
32251,10721,64,3
32252,10721,50,3
32253,10721,30,2
32254,10722,76,2
32255,10722,46,1
32256,10722,78,1
32257,10722,88,1
32258,10722,95,3
32259,10723,64,2
32260,10723,61,3
32261,10723,15,2
32262,10724,32,3
32263,10724,35,2
32264,10724,73,3
32265,10724,79,1
32266,10724,17,3
32267,10725,17,2
32268,10725,91,3
32269,10725,23,1
32270,10725,39,1
32271,10726,43,1
32272,10726,100,1
32273,10726,13,1
32274,10726,86,1
32275,10727,91,3
32276,10728,10,3
32277,10728,78,3
32278,10728,86,2
32279,10728,89,2
32280,10728,28,1
32281,10729,99,1
32282,10729,42,3
32283,10729,75,3
32284,10729,43,1
32285,10729,83,3
32286,10730,64,1
32287,10730,73,1
32288,10730,10,1
32289,10730,39,1
32290,10731,76,2
32291,10732,65,1
32292,10732,19,2
32293,10732,60,1
32294,10732,51,3
32295,10733,37,2
32296,10733,74,1
32297,10733,11,1
32298,10733,46,3
32299,10733,61,2
32300,10734,26,3
32301,10734,45,2
32302,10734,87,2
32303,10734,55,1
32304,10735,82,3
32305,10736,37,2
32306,10736,11,1
32307,10736,54,2
32308,10736,26,3
32309,10736,62,1
32310,10737,57,2
32311,10737,12,1
32312,10737,93,3
32313,10737,14,1
32314,10738,83,1
32315,10738,79,3
32316,10739,80,3
32317,10739,37,1
32318,10739,86,3
32319,10739,87,3
32320,10740,36,1
32321,10740,38,1
32322,10740,41,3
32323,10740,49,1
32324,10740,83,2
32325,10741,40,3
32326,10742,84,3
32327,10743,2,3
32328,10743,70,3
32329,10743,7,1
32330,10743,75,2
32331,10743,94,2
32332,10744,74,1
32333,10744,60,3
32334,10745,91,2
32335,10745,79,1
32336,10745,51,3
32337,10745,87,3
32338,10745,27,2
32339,10746,58,2
32340,10747,71,1
32341,10748,92,2
32342,10748,14,3
32343,10749,8,3
32344,10749,18,3
32345,10749,21,2
32346,10749,86,2
32347,10749,29,1
32348,10750,37,1
32349,10750,10,3
32350,10750,11,2
32351,10750,50,2
32352,10750,90,3
32353,10751,97,1
32354,10752,25,1
32355,10752,37,3
32356,10752,45,2
32357,10752,30,3
32358,10753,4,2
32359,10753,84,2
32360,10753,95,3
32361,10754,83,2
32362,10754,68,3
32363,10754,4,1
32364,10755,50,1
32365,10755,43,1
32366,10756,40,2
32367,10756,21,1
32368,10757,94,3
32369,10757,2,3
32370,10757,84,1
32371,10757,86,3
32372,10758,57,1
32373,10758,91,3
32374,10758,55,3
32375,10758,47,1
32376,10759,91,3
32377,10759,12,2
32378,10759,15,2
32379,10760,48,2
32380,10760,20,2
32381,10760,62,2
32382,10761,73,1
32383,10761,3,2
32384,10761,85,1
32385,10761,1,2
32386,10762,81,2
32387,10762,36,1
32388,10762,60,2
32389,10762,84,1
32390,10763,57,1
32391,10763,87,2
32392,10764,25,1
32393,10764,98,1
32394,10764,52,2
32395,10765,40,2
32396,10765,89,3
32397,10765,84,3
32398,10766,2,3
32399,10766,37,2
32400,10766,44,1
32401,10766,52,1
32402,10766,30,2
32403,10767,36,3
32404,10767,4,3
32405,10767,72,3
32406,10767,14,3
32407,10767,50,3
32408,10768,15,3
32409,10768,77,3
32410,10768,30,3
32411,10768,71,3
32412,10769,55,1
32413,10769,95,3
32414,10770,64,2
32415,10770,25,2
32416,10770,83,1
32417,10770,44,3
32418,10771,48,1
32419,10771,12,1
32420,10771,29,2
32421,10772,56,2
32422,10772,57,1
32423,10773,8,3
32424,10773,98,3
32425,10773,92,3
32426,10773,36,1
32427,10774,33,2
32428,10774,26,3
32429,10775,66,2
32430,10776,66,2
32431,10776,44,1
32432,10776,56,3
32433,10776,57,1
32434,10776,62,2
32435,10777,68,1
32436,10777,100,2
32437,10777,5,1
32438,10777,45,2
32439,10777,55,3
32440,10778,66,3
32441,10778,3,1
32442,10778,12,1
32443,10778,95,3
32444,10779,98,2
32445,10779,76,3
32446,10780,27,1
32447,10781,56,1
32448,10782,68,2
32449,10782,38,2
32450,10782,76,1
32451,10782,47,2
32452,10782,52,2
32453,10783,60,3
32454,10783,5,2
32455,10783,62,2
32456,10783,6,1
32457,10784,56,2
32458,10784,97,2
32459,10784,6,2
32460,10785,60,1
32461,10786,89,2
32462,10786,71,1
32463,10786,63,1
32464,10787,88,3
32465,10787,57,3
32466,10787,23,1
32467,10788,2,2
32468,10788,21,2
32469,10789,30,2
32470,10789,7,2
32471,10790,75,2
32472,10790,90,2
32473,10790,59,3
32474,10791,89,1
32475,10791,11,1
32476,10791,25,2
32477,10791,47,1
32478,10792,56,3
32479,10792,65,2
32480,10792,34,2
32481,10793,43,2
32482,10793,98,2
32483,10793,19,1
32484,10793,29,1
32485,10794,36,1
32486,10795,89,3
32487,10795,75,2
32488,10795,62,1
32489,10795,6,2
32490,10796,22,2
32491,10797,69,2
32492,10798,73,1
32493,10798,69,1
32494,10798,54,3
32495,10799,18,1
32496,10799,59,2
32497,10799,68,1
32498,10799,4,3
32499,10800,96,1
32500,10800,28,3
32501,10801,10,3
32502,10802,63,3
32503,10803,71,1
32504,10803,44,1
32505,10803,78,3
32506,10803,49,2
32507,10803,63,3
32508,10804,64,2
32509,10804,33,3
32510,10804,41,3
32511,10805,59,2
32512,10805,27,2
32513,10806,24,1
32514,10806,54,1
32515,10806,74,1
32516,10806,46,1
32517,10807,68,1
32518,10807,71,1
32519,10808,13,1
32520,10808,85,2
32521,10809,57,1
32522,10809,59,3
32523,10810,70,2
32524,10810,10,3
32525,10810,60,1
32526,10810,19,1
32527,10810,92,3
32528,10811,77,2
32529,10812,65,2
32530,10812,36,2
32531,10812,37,3
32532,10812,72,1
32533,10812,12,1
32534,10813,67,3
32535,10813,100,1
32536,10813,70,3
32537,10813,41,2
32538,10813,15,1
32539,10814,38,1
32540,10814,40,2
32541,10814,16,1
32542,10814,21,3
32543,10814,86,1
32544,10815,82,1
32545,10816,92,3
32546,10817,40,2
32547,10817,11,1
32548,10817,46,1
32549,10817,21,3
32550,10817,87,3
32551,10818,35,2
32552,10818,37,2
32553,10818,7,2
32554,10818,55,1
32555,10818,93,1
32556,10819,89,2
32557,10820,100,3
32558,10820,43,3
32559,10820,77,2
32560,10820,13,1
32561,10820,60,1
32562,10821,56,1
32563,10821,91,1
32564,10821,39,1
32565,10822,49,3
32566,10823,83,2
32567,10823,52,2
32568,10824,99,2
32569,10824,77,3
32570,10824,78,3
32571,10824,23,2
32572,10824,88,2
32573,10825,32,2
32574,10825,51,1
32575,10825,84,3
32576,10826,3,1
32577,10826,12,1
32578,10826,48,2
32579,10826,18,2
32580,10826,29,3
32581,10827,99,2
32582,10827,67,3
32583,10827,43,3
